Date,Open,High,Low,Close,Volume,Name,MA_20,RSI_14,MACD,MACD_Signal,Market_Regime,Open_binned,High_binned,Low_binned,Close_binned,Volume_binned
2006-01-31,-1.8490710259739045,-1.8510701669778966,-1.8194087228203952,-1.8542369425161862,0.7040160866333017,XOM,-2.1363243344844403,64.07975436460217,0.10270684702495503,0.08068466252999117,1,0,0,0,0,3
2006-02-01,-1.8466782336496967,-1.8954542331068618,-1.8660851674310652,-1.950633559848242,0.37203639222272755,XOM,-2.114607132597639,57.92329194027202,0.1025692574034327,0.08506158150467948,0,0,0,0,0,3
2006-02-02,-1.951476061411117,-1.991098038167226,-1.950605735582584,-1.950633559848242,0.4508863880966155,XOM,-2.0935318317738143,61.66035955234613,0.10129257884066245,0.08830778097187608,0,0,0,0,0,3
2006-02-03,-1.9818629188719776,-2.048577248049335,-1.9724958369266357,-2.018854762144153,0.1927448424819389,XOM,-2.0740030477576807,52.28372057723084,0.09369585352895315,0.0893853954832915,0,0,0,0,0,2
2006-02-06,-1.9757757014905302,-1.952210887581646,-1.8973664379867943,-1.948208508734797,0.18570364331594555,XOM,-2.0582820278291316,52.314900279447286,0.09231184276150595,0.0899706849389344,0,0,0,0,0,2
2006-02-07,-1.9891740998076506,-2.044895326477533,-2.049622891291877,-2.1223623686238158,0.42573244912560165,XOM,-2.051079031407735,47.31740968789827,0.07628290142536187,0.0872331282362199,0,0,0,0,0,3
2006-02-08,-2.1855607482480486,-2.19483497655776,-2.1387593374761695,-2.142240821112469,0.5052151464869465,XOM,-2.047767751445483,44.36551939468464,0.0612695477421048,0.08204041213739688,0,0,0,0,0,3
2006-02-09,-2.1170456281326544,-2.101548701805322,-2.131290336557544,-2.200939812706147,0.5564476189157603,XOM,-2.0499555293962866,46.699110905038836,0.04412617959826681,0.07445756562957087,0,0,0,0,0,3
2006-02-10,-2.179306202117713,-2.1586281855892953,-2.274500886729503,-2.2626289073057833,0.8571774478723635,XOM,-2.051280541040806,40.270153374908986,0.02527083598932567,0.06462021970152183,0,0,0,0,0,4
2006-02-13,-2.2572332651096745,-2.231215335718063,-2.210091698493392,-2.241169136353279,-0.03250614506595269,XOM,-2.0598174824831985,42.46484183751127,0.011922034707998463,0.05408058270281716,0,0,0,0,0,2
2006-02-14,-2.2787424039359863,-2.288015172141988,-2.2491758192977978,-2.247474473052117,0.41480053648549825,XOM,-2.072165186323935,46.00831109287913,0.00082471870012224,0.04342940990227818,0,0,0,0,0,3
2006-02-15,-2.2093756520553907,-2.281683045095356,-2.2176403451565534,-2.22102754724392,0.4761205120696568,XOM,-2.0804336500496294,48.83883276728157,-0.0057694318820344925,0.03358964154541565,0,0,0,0,0,3
2006-02-16,-2.1980854920924866,-2.2438008341795364,-2.1599623558031364,-2.1596777181172215,0.32005597495660126,XOM,-2.088147276594199,43.06647387351112,-0.005976037201172346,0.025676505796098047,0,0,0,0,0,3
2006-02-17,-2.1394000078063105,-2.1898306546880337,-2.0730413838508484,-2.1223623686238158,0.2320292863194922,XOM,-2.0880231799915547,29.13021156072797,-0.0030930814408951512,0.019922588348699408,0,0,0,0,0,2
2006-02-21,-2.0614491257549306,-2.1126826975573616,-2.018921070941854,-2.096351465810047,0.06280716325374298,XOM,-2.090733617822322,33.37791004428544,0.001275837187666884,0.016193238116492904,0,0,0,0,0,2
2006-02-22,-2.1108478711099754,-2.1823303537894745,-2.1039680329857853,-2.1584308824575884,-0.1720036441390446,XOM,-2.095072030820883,35.02745504532457,-0.00026796449902111164,0.012900997593390102,0,0,0,0,0,2
2006-02-23,-2.1843094221565087,-2.2073602374286687,-2.144989243230988,-2.212232553734738,0.07518457807591966,XOM,-2.097450301955054,32.50868595347285,-0.005766313221537089,0.009167535430404664,0,0,0,0,0,2
2006-02-24,-2.1431322167484352,-2.1835798892894567,-2.076745794658708,-2.1385096026334933,-0.524020732397484,XOM,-2.0945168153539853,42.05287048674958,-0.004127390187266489,0.0065085503068704345,0,0,0,0,0,1
2006-02-27,-2.1605737628032813,-2.2098677721740216,-2.11140961557966,-2.200939812706147,-0.6240733968806126,XOM,-2.10300867711457,33.0397618382233,-0.007776485591428184,0.003651543127210711,0,0,0,0,0,1
2006-02-28,-2.2458709695991077,-2.307043315390073,-2.2113492740161185,-2.2702176031348005,0.23133670359560224,XOM,-2.12595662033535,38.44882233479283,-0.016073275978268686,-0.0002934206938851685,0,0,0,0,0,2
2006-03-01,-2.2370455004782746,-2.2073602374286687,-2.157464741492637,-2.148463639535143,-0.08790151416662433,XOM,-2.140667955186298,49.57151710932835,-0.01267787219387495,-0.0027703109938831253,0,0,0,0,0,2
2006-03-02,-2.1805566946171804,-2.1524030569927675,-2.1014891601505803,-2.0852314449737666,0.2869438198845792,XOM,-2.1473978494425743,57.7353403036524,-0.004829014708967794,-0.003182051736900059,0,0,0,0,0,3
2006-03-03,-2.082403895594482,-2.087962630568294,-1.9993382500825134,-2.0691981946261433,0.12673521272559382,XOM,-2.1533260811814694,63.77971606121247,0.0026544122908007672,-0.0020147589313598943,0,0,0,0,0,2
2006-03-06,-2.0676062250870624,-2.1387257218694358,-2.106447732800971,-2.1934207379398414,-0.09854257388735137,XOM,-2.1620543799712535,52.96027086452201,-0.001422244224897895,-0.0018962559900674945,0,0,0,0,0,2
2006-03-07,-2.1980854920924866,-2.272826933932041,-2.1674602381981174,-2.2097215883900927,0.17632007336998298,XOM,-2.1751300339540185,52.31003930857728,-0.005900350713571978,-0.0026970749347683914,0,0,0,0,0,2
2006-03-08,-2.254706824243643,-2.223674042780872,-2.2050635230201423,-2.2273159951201014,0.5208385252444231,XOM,-2.1803777152788326,49.600849084334044,-0.010745140656510443,-0.004306688079116802,0,0,0,0,0,3
2006-03-09,-2.193073087238045,-2.27409146010792,-2.241595094414826,-2.327378479132424,0.49044812799605936,XOM,-2.1896345981798304,40.056567586584556,-0.022400656964280063,-0.007925481856149455,0,0,0,0,0,3
2006-03-10,-2.3219464144818955,-2.3759423942176,-2.294823250986692,-2.2942991684786267,0.33957560744691917,XOM,-2.1943025659684543,39.7541857547739,-0.028638388185001418,-0.012068063121919848,0,0,0,0,0,3
2006-03-13,-2.2257136898787158,-2.280417253444395,-2.1674602381981174,-2.2361286744153874,-0.026735694964682064,XOM,-2.1929775543239347,41.97631827527429,-0.02855875484935355,-0.015366201467406589,0,0,0,0,0,2
2006-03-14,-2.2420873554172567,-2.1661050865343645,-2.168710620927376,-2.090171644567647,0.1468975483161256,XOM,-2.1854276797346532,53.56354487630319,-0.016527612335287323,-0.015598483640982735,0,0,0,0,0,2
2006-03-15,-2.1021795967976633,-2.125072992313695,-2.048392380547176,-2.0642717628003506,0.10194195796339924,XOM,-2.176267544222065,57.96553494866561,-0.004847067235020486,-0.013448200359790287,0,0,0,0,0,2
2006-03-16,-2.0651427794565365,-2.0363111166172145,-1.9944505956930108,-1.9883222960143583,0.20844239641255063,XOM,-2.1646322816605865,58.06615854360798,0.010418241145382368,-0.008674912058755757,0,0,0,0,0,2
2006-03-17,-1.963616051496637,-2.051032855209971,-1.9773690710947176,-2.060579057753857,0.9122958954533302,XOM,-2.159677348642419,57.45910286177919,0.0164954420323431,-0.0036408412405359862,0,0,0,0,0,4
2006-03-20,-2.0898136812727164,-2.1064951278268897,-2.058242175111904,-2.108726379263971,-0.039901633498589814,XOM,-2.1589955491744264,58.78054152175021,0.01722798754089494,0.0005329245157501992,0,0,0,0,0,2
2006-03-21,-2.10341730918957,-2.121353779373881,-2.0533156462586164,-2.1012989854224062,0.3867517455863546,XOM,-2.159242925155044,52.92269792383592,0.01819808751882057,0.004065957116364274,0,0,0,0,0,3
2006-03-22,-2.1980854920924866,-2.0891967234009057,-2.022598600566341,-2.060579057753857,-0.1224829242773122,XOM,-2.1543503339198575,51.56736610729944,0.021999065064614687,0.007652578706014357,0,0,0,0,0,2
2006-03-23,-2.0479212530627664,-2.1064951278268897,-1.9859049265209636,-2.0360072998952314,-0.20796823485287302,XOM,-2.145539071227882,52.09050665341644,0.02668647755713982,0.01145935847623945,0,0,0,0,0,2
2006-03-24,-2.0430080631489247,-2.0645529158733145,-1.988345543895251,-2.0458263612757754,-0.20499432936179524,XOM,-2.1409049091599965,60.904837798052,0.029271545382099085,0.015021795857411377,0,0,0,0,0,2
2006-03-27,-2.0479212530627664,-2.0916655112747056,-1.9846849182873014,-2.031102577494454,-0.7418400715512313,XOM,-2.1324130473994116,63.230093540239714,0.032137851411194074,0.018445006968167917,0,0,0,0,0,1
2006-03-28,-2.0062612578904897,-2.0399888748019217,-1.9932291841143037,-2.0728951396352517,0.3370376713267136,XOM,-2.1225469242244346,61.04029264655878,0.030683409851119947,0.020892687544758322,0,0,0,0,0,3
2006-03-29,-2.0676062250870624,-2.087962630568294,-1.9822455023982526,-2.03232845793625,0.22943612509747668,XOM,-2.1167401651444893,73.06790770533308,0.032430310190570744,0.023200212073920805,0,0,0,0,0,2
2006-03-30,-2.030739135224202,-2.059633742885179,-1.976150462985044,-2.0519697979318297,-0.16451664459562781,XOM,-2.115077082792393,69.35089247707316,0.031862557577210016,0.02493268117457865,0,0,0,0,0,2
2006-03-31,-2.073768377434388,-2.127553480602254,-1.9981160351418832,-2.083996902490966,0.2435791408551353,XOM,-2.115817018185634,62.67358356860603,0.02849976234462126,0.02564609740858717,0,0,0,0,0,2
2006-04-03,-2.0172664288225506,-2.028960942806338,-1.99200797321109,-2.063040659435752,-0.04920545065351615,XOM,-2.109298014260429,52.84331552682397,0.027212033191360785,0.025959284565141894,0,0,0,0,0,2
2006-04-04,-2.1046552256392155,-2.025288523732793,-2.045931970019343,-1.9749272213791864,-0.2816121766358444,XOM,-2.0975582959098844,58.3080999203123,0.03292201215338819,0.027351830082791156,0,0,0,0,0,2
2006-04-05,-1.9842991882730001,-2.004511650174288,-1.9094328370008153,-1.925209480471398,-0.1619378397489181,XOM,-2.082452970177449,56.166295644572024,0.04098655036239718,0.030078774138712364,0,0,0,0,0,2
2006-04-06,-1.987955075171933,-1.94130968310208,-1.9033971889551724,-1.9336746174655097,-0.21103804603283288,XOM,-2.0627677770941033,64.184878364888,0.04616255597548191,0.033295530506066276,0,0,0,0,0,2
2006-04-07,-1.967261879308464,-1.9546355054550566,-1.9481774767720983,-2.0262010550427605,-0.11782181502338601,XOM,-2.0493628714223098,58.38598129442178,0.04231073565506405,0.03509857153586583,0,0,0,0,0,2
2006-04-10,-1.951476061411117,-2.0142819172080078,-1.9154733900832193,-1.9518463790104383,-0.5591417028062051,XOM,-2.0351487566520623,63.376008301075416,0.04474218123389573,0.03702729347547182,0,0,0,0,0,1
