Date,Open,High,Low,Close,Volume,Name,MA_20,RSI_14,MACD,MACD_Signal,Market_Regime,Open_binned,High_binned,Low_binned,Close_binned,Volume_binned
2006-01-31,-1.088827908257102,-1.0988866673849704,-1.0398280731045044,-1.0615289342205783,0.19033134652389144,PG,-1.1196700285591779,53.48483495254793,0.0068318925056853885,-0.004572851600271211,0,0,0,0,0,3
2006-02-01,-1.0727947108287508,-1.027510722111819,-1.021845593126321,-0.9990150980203022,0.29618399291793585,PG,-1.1141393327931834,56.487136557828066,0.01507023884354397,-0.0006442335115081749,0,0,0,0,0,3
2006-02-02,-1.0048405319690459,-1.0137539936679465,-0.9608808090444634,-1.0169641011807,0.054276574857353904,PG,-1.1100956730253124,61.63777860234044,0.01992121376960032,0.0034688559447135243,0,0,0,0,0,2
2006-02-03,-1.0419122567105794,-1.0243334496623206,-0.9944428512730297,-1.0137929159774839,-0.46140920683617165,PG,-1.1048743850340124,57.9784528125645,0.02374778481027584,0.007524641717825988,0,0,0,0,0,1
2006-02-06,-1.0217605818126883,-1.0402357128499151,-1.0176219439837777,-1.002178859665737,-1.5001909823942503,PG,-1.0987498975898042,62.03369159291032,0.02740165795464522,0.011500044965189835,0,0,0,0,0,0
2006-02-07,-1.0334194944657784,-1.0497961965210931,-1.0165664783614836,-1.051952782522324,-0.9239703458346427,PG,-1.09747145826509,57.57618307703686,0.02598154012814513,0.014396343997780895,0,0,0,0,0,0
2006-02-08,-1.0408500360162132,-1.0508593604029277,-1.0039148001089153,-1.036024769930066,-0.6082492950144759,PG,-1.0941665646021301,59.242286967104626,0.025843436965134137,0.016685762591251544,0,0,0,0,0,1
2006-02-09,-1.0344804647534114,-1.0455453178196092,-0.9944428512730297,-1.0201368816810428,-0.9840472541173777,PG,-1.0911905593067073,69.1881467510067,0.02670813426793761,0.018690236926588756,0,0,0,0,0,0
2006-02-10,-1.0164681900896815,-1.0519227020861937,-0.9797372351501722,-1.011679677992931,-1.1528081667598038,PG,-1.0843018113140996,72.84654366183872,0.027755886189494205,0.020503366779169845,0,0,0,0,0,0
2006-02-13,-1.0217605818126883,-1.0646966924784849,-0.9997032694522352,-1.039207156021496,-1.40912720523482,PG,-1.0814238483812033,67.32619969066997,0.02606454387858337,0.02161560219905255,0,0,0,0,0,0
2006-02-14,-1.0249381491436838,-1.0296297861487984,-0.9776392598311997,-0.9969068049341915,-0.430023821520457,PG,-1.075089530548464,65.72406431644862,0.02781677327866805,0.02285583641497565,0,0,0,0,0,1
2006-02-15,-1.0037845340076672,-1.0031921115259135,-0.953563119576917,-0.9685136123046222,-0.24621994692301175,PG,-1.0667974165469787,65.02711453534414,0.03113758634287489,0.024512186400555497,0,0,0,0,0,2
2006-02-16,-0.9753391965478811,-0.9422767806462188,-0.9222984556121969,-0.9037941697591177,-0.7184171057587276,PG,-1.0550538184096614,62.27628557291608,0.038547323204867645,0.02731921376141793,0,0,0,0,0,1
2006-02-17,-0.9157058184142839,-0.9214060853925392,-0.879821913165642,-0.8758161586095912,-0.09864476772233972,PG,-1.038279425410332,75.28389338039702,0.046145251000922594,0.031084421209318862,0,0,0,0,0,2
2006-02-21,-0.8855810003561945,-0.9245323256922967,-0.8520066745454962,-0.8882355102975362,-0.7952416114781504,PG,-1.0210336957044248,72.2692230040818,0.050581454113882485,0.03498382779023159,0,0,0,0,0,1
2006-02-22,-0.8731575112885289,-0.8211438426842499,-0.8222685467759777,-0.7793681881100235,0.10488727161632085,PG,-0.9996004239834276,75.22334879314984,0.06216525770607295,0.040420113773399866,0,0,0,0,1,2
2006-02-23,-0.7858512607839154,-0.8119208151069044,-0.780465413666316,-0.8263818723524186,-0.6813289340211327,PG,-0.9837705515833998,70.51334329970203,0.06678207194607588,0.04569250540793507,0,1,0,1,0,1
2006-02-24,-0.8401473126075477,-0.8488934694722234,-0.8140898113156401,-0.8243304952854416,-1.2318303260054007,PG,-0.9697201480933539,70.44203808495803,0.06980182746200703,0.05051436981874946,0,0,0,0,0,0
2006-02-27,-0.8032161251876616,-0.8324346306684672,-0.784531458838544,-0.8397321115735207,-0.8114966166368859,PG,-0.9613339874194764,67.38284993392693,0.07014365139638545,0.05444022613427666,0,0,0,1,0,0
2006-02-28,-0.8731575112885289,-0.9026808544403595,-0.9389534418044846,-0.9874281977591273,0.9690570462126644,PG,-0.9571494149099126,55.69996005120353,0.057830080351290114,0.05511819697767935,0,0,0,0,0,4
2006-03-01,-0.9658858461901394,-0.9810691029765152,-0.9212589938816118,-0.9685136123046222,-0.07806254439758464,PG,-0.9524986488141147,55.93298726044105,0.049032519194366464,0.05390106142101677,0,0,0,0,0,2
2006-03-02,-0.9784934636630408,-1.027510722111819,-0.9902377081748963,-1.0275462491402703,0.30622468761990695,PG,-0.9539252063701131,49.382123508044515,0.036871911711945926,0.0504952314792026,0,0,0,0,0,3
2006-03-03,-1.0514802993541759,-1.0126970155944202,-0.9965464862784083,-1.0148498005556843,-0.4661106045016864,PG,-0.9538194913388625,49.73095065923664,0.027936999620364555,0.045983585107435,0,0,0,0,0,1
2006-03-06,-1.0249381491436838,-1.0338700341109317,-0.9755419898324547,-1.0148498005556843,-1.677618734120672,PG,-0.9538723355677725,52.060616235855356,0.020618342003081547,0.04091053648656431,0,0,0,0,0,0
