Date,Open,High,Low,Close,Volume,Name,MA_20,RSI_14,MACD,MACD_Signal,Market_Regime,Open_binned,High_binned,Low_binned,Close_binned,Volume_binned
2006-01-31,-0.1486398746259715,-0.1627759716620555,-0.12752157354199561,-0.15275355004412153,-0.1644926479689743,AXP,-0.1338970856825492,36.954316847774344,8.043570913396358e-05,0.0009882933357556177,1,1,1,1,1,2
2006-02-01,-0.15158880426533822,-0.1672528063455075,-0.12413732587046238,-0.1444003215033994,-0.785164340841573,AXP,-0.13379893392685577,41.09081389423621,-0.00043084777015098275,0.0007044651145742976,1,1,1,1,1,1
2006-02-02,-0.14422279208920885,-0.1652621610459912,-0.12413732587046238,-0.14734543425896285,-0.2151489056626145,AXP,-0.132292220291139,40.503373449195124,-0.0010614538182379674,0.00035128132801184463,1,1,1,1,1,2
2006-02-03,-0.14569431262617696,-0.16426740320724395,-0.12607062684517914,-0.15866626356265667,-0.7202729070488609,AXP,-0.13271083792249547,39.56800130170325,-0.0024465081443188763,-0.00020827656645429961,1,1,1,1,1,1
2006-02-06,-0.16292437119403122,-0.18824607069198795,-0.14938631158239696,-0.16409817403568902,-1.2051588616787514,AXP,-0.13384281837419107,42.48192212155086,-0.0039370990284780805,-0.0009540410588590558,1,1,1,1,1,0
2006-02-07,-0.16885841562253406,-0.18573806639014845,-0.13867325379275378,-0.1715237934414735,-0.9316266407200297,AXP,-0.1385164110094343,42.040416976225984,-0.005652430767486144,-0.0018937190005844735,1,1,1,1,1,0
2006-02-08,-0.17530240710641068,-0.1652621610459912,-0.156716788143112,-0.13900965954222197,-0.28426814486884266,AXP,-0.14118122991842413,51.2715796355049,-0.004338216397053757,-0.00238261847987833,1,1,1,1,1,2
2006-02-09,-0.12711679736190287,-0.12184494135217008,-0.10248897000336002,-0.12387808125363516,-0.38462564293714324,AXP,-0.14239224980694404,68.36154801607346,-0.0020520454297102975,-0.0023165038698447237,0,1,1,1,1,1
2006-02-10,-0.11787797638775072,-0.13656587355658906,-0.10488520765109431,-0.1258255661096618,-0.8292535918484627,AXP,-0.14372474881329095,67.46897965078492,-0.0003928556240990755,-0.001931774220695594,0,1,1,1,1,1
2006-02-13,-0.12468231848222835,-0.13410665489713303,-0.0943587112856339,-0.12485164002599575,-0.7997105248215503,AXP,-0.14474314996718646,53.1430153036381,0.0009892485051947453,-0.0013475696755175263,0,1,1,1,1,1
2006-02-14,-0.11012350174957332,-0.1115891035195973,-0.08435141966538551,-0.10110451643591116,-0.4032886504932296,AXP,-0.1434096497229674,58.522620432611596,0.003955177570885343,-0.0002870202262369525,0,1,1,2,1,1
2006-02-15,-0.0917995235664448,-0.09749171741871769,-0.06492682265745574,-0.06850713021752587,-0.511439128141181,AXP,-0.1402023383967432,61.25422138359599,0.008834199214464142,0.0015372236619032665,0,2,2,2,2,1
2006-02-16,-0.0740819718604683,-0.08588179865272394,-0.05268568050892919,-0.0547295432803694,-0.6316013446399705,AXP,-0.13564519266721858,64.2528646845792,0.013655186648557291,0.0039608162592340715,0,2,2,2,2,1
2006-02-17,-0.05364305567859832,-0.08539916263593088,-0.03956887093412288,-0.05615140565018841,-0.5784701280759751,AXP,-0.12820502000454262,75.193990276637,0.01716327397455858,0.006601307802298974,0,2,2,2,2,1
2006-02-21,-0.05269633876759409,-0.08154126012037911,-0.052216049125336575,-0.08427504691440167,-0.7273746643276744,AXP,-0.12227143357346518,68.38525141859363,0.017472701220581796,0.008775586485955538,0,2,2,2,2,1
2006-02-22,-0.0779024949672221,-0.06329312103447483,-0.04658726762232255,-0.037728003872410355,-0.017918257478256778,AXP,-0.11742745998086182,73.77473369893758,0.021229165303059905,0.01126630224937641,0,2,2,2,2,2
2006-02-23,-0.06312938558494742,-0.06090144980602561,-0.03583367865101741,-0.05046864921639635,-0.5992969654089118,AXP,-0.11341585664603437,70.68432818570798,0.022913988356728365,0.013595839470846803,0,2,2,2,2,1
2006-02-24,-0.048440407513271756,-0.06329312103447483,-0.020484086846451508,-0.036316250448921464,-1.236621878557881,AXP,-0.10971733558844632,75.81839788189359,0.02510184462972327,0.015897040502622098,0,2,2,2,2,0
2006-02-27,-0.035244463233079865,-0.0637717164192077,-0.01631396065262183,-0.042439432575721185,-1.4142680406598356,AXP,-0.10627655136957204,75.59759272643808,0.02604145715680109,0.017925923833457896,0,2,2,2,2,0
2006-02-28,-0.06217918104543788,-0.08539916263593088,-0.04986920008926649,-0.08331666893349916,0.37535159213777564,AXP,-0.10336945656615812,66.25963295822444,0.02321998991549458,0.018984737049865235,0,2,2,2,2,3
2006-03-01,-0.07885851061583284,-0.09943169709191418,-0.05503514709191332,-0.07184380087894054,-1.200669168275742,AXP,-0.09932396910789909,63.417302944149604,0.021660037934031234,0.019519797226698436,0,2,2,2,2,0
2006-03-02,-0.07122028866217449,-0.0950687537089623,-0.0559755455083947,-0.0881121209192463,-0.5048316163837929,AXP,-0.09650955907869144,57.0993304823265,0.018893257570022387,0.019394489295363228,0,2,2,2,2,1
2006-03-03,-0.09564640002532857,-0.09216414112132813,-0.06539882170887867,-0.08955249539778123,-0.8230232521119923,AXP,-0.09361991213563235,57.21496645421831,0.016395342710246036,0.01879465997833979,0,2,2,2,2,1
2006-03-06,-0.08939813600991968,-0.1028301091389504,-0.06115399969894432,-0.08955249539778123,-0.8569116107890999,AXP,-0.09016422372738857,57.04790749769508,0.014251445396059492,0.01788601706188373,0,2,2,2,2,0
2006-03-07,-0.09805361456028298,-0.10915312157091864,-0.07106969545458922,-0.09724809583587934,-0.5754504779973417,AXP,-0.08682171981739809,50.7962229267525,0.011795450081950418,0.01666790366589707,1,2,1,2,1,1
2006-03-08,-0.09612766323918256,-0.10671939411723905,-0.07154284302946606,-0.08523378083878536,-0.15756018903441313,AXP,-0.08250721918726368,46.03687945238917,0.010695223039816057,0.01547336754068087,1,2,2,2,2,2
2006-03-09,-0.08556056016534447,-0.11305177658513163,-0.08720660548326896,-0.11610280111276441,-0.1895472244503817,AXP,-0.0813618762657908,36.620950814658755,0.007248852964552133,0.013828464625455124,1,2,1,1,1,2
2006-03-10,-0.11254427169195386,-0.09410019298771204,-0.08673051716686825,-0.06660239590132382,-0.6305596771653554,AXP,-0.07849809199817524,48.09490613369605,0.0084148477319725,0.0127457412467586,1,1,2,1,2,1
2006-03-13,-0.055063782894278074,-0.08539916263593088,-0.06539882170887867,-0.08523378083878536,-0.6089520512138911,AXP,-0.07646850273463142,49.79537332112333,0.007746216369761083,0.011745836271359097,1,2,2,2,2,1
2006-03-14,-0.0874786343856637,-0.10623291879880882,-0.05691629390562276,-0.07948671116511953,-0.6329043966228,AXP,-0.07420025629158761,40.79848284839813,0.00759253961983361,0.010915176941054,1,2,2,2,2,1
2006-03-15,-0.07838045849874223,-0.1023443527273006,-0.05362520511174892,-0.07661796732887644,-1.2744750711102235,AXP,-0.07297592883623588,43.96482847505067,0.007614458601900326,0.010255033273223265,1,2,2,2,2,0
2006-03-16,-0.07646913555792953,-0.09216414112132813,-0.04658726762232255,-0.07184380087894054,-0.9965853232704909,AXP,-0.0731427623693066,41.443457772124106,0.007925702323435799,0.009789167083265774,1,2,2,2,2,0
2006-03-17,-0.05695930397503074,-0.07720787435876313,-0.031172436470118497,-0.04668708315883022,-0.1592421708332606,AXP,-0.07274063936322965,49.035495592189605,0.010086036540790794,0.009848540974770779,1,2,2,2,2,2
2006-03-20,-0.029140648136374677,-0.06090144980602561,-0.0405035320345182,-0.07184380087894054,-1.23509374409525,AXP,-0.07352525912466726,52.6761825826917,0.00965686180417076,0.009810205140650775,1,2,2,2,2,0
2006-03-21,-0.07838045849874223,-0.10817936028378185,-0.06870528511321242,-0.09724809583587934,-0.2647987820985945,AXP,-0.07417391157074113,44.340271249547236,0.007184010640120961,0.009284966240544814,1,2,2,2,1,2
