Date,Open,High,Low,Close,Volume,Name,MA_20,RSI_14,MACD,MACD_Signal,Market_Regime,Open_binned,High_binned,Low_binned,Close_binned,Volume_binned
2006-01-31,-1.2468743691488324,-1.2714093516183589,-1.2428858068409843,-1.263070181573046,0.8692195427417247,DIS,-1.2671510601537315,49.86638178600761,0.015437061654062223,0.019298525057405147,0,0,0,0,0,4
2006-02-01,-1.2724261696205088,-1.2838402423714428,-1.2487289237091326,-1.2659964756599804,0.4394369905197507,DIS,-1.263910081087532,46.58714169709758,0.013780142249820715,0.01819484849588826,0,0,0,0,0,3
2006-02-02,-1.2724261696205088,-1.296354810277445,-1.25973503753188,-1.2784851209786172,0.2637810220331436,DIS,-1.259725897895323,43.78687822683893,0.011328702152705095,0.016821619227251627,0,0,0,0,0,3
2006-02-03,-1.284965630934718,-1.3007919065643274,-1.267109195180778,-1.2851310436685959,0.4456744060255815,DIS,-1.2574795523524827,42.119772692381886,0.008748797108155237,0.01520705480343235,0,0,0,0,0,3
2006-02-06,-1.268754220361024,-1.2831067081470096,-1.2626811548488321,-1.2888335644996793,0.48873770477883616,DIS,-1.2566605675499218,44.84647916649858,0.006332444803442527,0.013432132803434386,0,0,0,0,0,3
2006-02-07,-1.2418061141701462,-1.174153920292952,-1.2233011760944574,-1.16415382859602,2.5021338329442333,DIS,-1.2505747112140677,62.72938261934859,0.014313088513677963,0.013608323945483104,1,0,0,0,0,4
2006-02-08,-1.164627755565199,-1.1631204011926926,-1.145599230108472,-1.1503466817412087,1.550407709006981,DIS,-1.2449750787679141,56.46581040328335,0.021504042297708637,0.01518746761592821,1,0,0,0,0,4
2006-02-09,-1.1508098594964336,-1.1755377257229291,-1.1476754198143364,-1.1627684679250327,0.657030971323104,DIS,-1.2408692539220536,60.68058145094499,0.025902008418137612,0.017330375776370092,1,0,0,0,0,4
2006-02-10,-1.1680984265387415,-1.1824722451680738,-1.1546130219789945,-1.1655402273788704,0.20519801913740562,DIS,-1.2371911030747103,62.907386694546325,0.02883141977066761,0.019630584575229596,1,0,0,0,0,3
2006-02-13,-1.1632413093918044,-1.1824722451680738,-1.1699684593731128,-1.1843590090656433,0.11570423235018105,DIS,-1.2346701145182402,54.86961769364749,0.02929676608301368,0.021563820876786415,1,0,0,0,0,2
2006-02-14,-1.171575625012213,-1.1831671218371114,-1.1532234071749978,-1.1606923699810154,0.43866787640237914,DIS,-1.2298067191368836,66.14930783870287,0.031215424390514057,0.023494141579531946,1,0,0,0,0,3
2006-02-15,-1.1583969191197536,-1.1720801414834159,-1.144216404100932,-1.151722768895977,0.4543924688095859,DIS,-1.2239098143835254,73.73983454654575,0.03307843911239883,0.025411001086105327,1,0,0,0,0,3
2006-02-16,-1.148058629984276,-1.1589996551071822,-1.1318175183362233,-1.140058523091046,0.309295425517066,DIS,-1.2210973989422231,74.82811439559872,0.03509158490899944,0.027347117850684152,1,0,0,0,0,3
2006-02-17,-1.1377778292940135,-1.152835610909378,-1.129759136706224,-1.1496590217835871,-0.1404898208218823,DIS,-1.2169133732603128,69.43855307714394,0.035503080040161894,0.028978310288579702,1,0,0,0,0,2
2006-02-21,-1.17505937558521,-1.1466919362649235,-1.1518348411365946,-1.1325500678136036,0.266291567234902,DIS,-1.2111517459158414,74.19711380212233,0.036785699846625164,0.030539788200188794,1,0,0,0,0,3
2006-02-22,-1.1255158587177507,-1.1283817944200676,-1.1079451732651757,-1.1122259992308572,0.3078326143155337,DIS,-1.2060621197498829,76.78259343177291,0.038992684370009245,0.03223036743415289,1,0,0,0,0,3
2006-02-23,-1.109965210900045,-1.1129252520494304,-1.0930967073005287,-1.0954581745485474,0.5538476033489381,DIS,-1.198155450241987,81.41421376180362,0.041615046471306094,0.034107303241583536,1,0,0,0,0,4
2006-02-24,-1.0932093783521706,-1.0989241124588247,-1.0770338920958396,-1.0775179994400066,0.41946024469805426,DIS,-1.1880333536651404,84.30625033814637,0.04462648320922802,0.03621113923511243,1,0,0,0,0,3
